t, r_obox_x, r_obox_y, r_obox_phi
2.518000125885009766e+00, -1.476257890462875366e-01, 4.320975840091705322e-01, 2.171219559386372566e-03
2.519000053405761719e+00, -1.477875858545303345e-01, 4.316889643669128418e-01, 2.164263045415282249e-03
2.520000219345092773e+00, -1.479488611221313477e-01, 4.312815964221954346e-01, 2.157311653718352318e-03
2.521000146865844727e+00, -1.481096446514129639e-01, 4.308754801750183105e-01, 2.150395652279257774e-03
2.522000074386596680e+00, -1.482699513435363770e-01, 4.304706454277038574e-01, 2.143532270565629005e-03
2.523000001907348633e+00, -1.484297811985015869e-01, 4.300670921802520752e-01, 2.136703347787261009e-03
2.524000167846679688e+00, -1.485891193151473999e-01, 4.296647608280181885e-01, 2.129904227331280708e-03
2.525000095367431641e+00, -1.487479656934738159e-01, 4.292636513710021973e-01, 2.123133512213826180e-03
2.526000022888183594e+00, -1.489066481590270996e-01, 4.288628101348876953e-01, 2.114535309374332428e-03
2.527000188827514648e+00, -1.490648388862609863e-01, 4.284632205963134766e-01, 2.105970866978168488e-03
2.528000116348266602e+00, -1.492222100496292114e-01, 4.280658364295959473e-01, 2.099267439916729927e-03
2.529000043869018555e+00, -1.493790745735168457e-01, 4.276696741580963135e-01, 2.092558890581130981e-03
2.530000209808349609e+00, -1.495354324579238892e-01, 4.272747635841369629e-01, 2.085862448439002037e-03
2.531000137329101562e+00, -1.496913135051727295e-01, 4.268810749053955078e-01, 2.079193014651536942e-03
2.532000064849853516e+00, -1.498467326164245605e-01, 4.264885783195495605e-01, 2.072564559057354927e-03
2.533000230789184570e+00, -1.500016748905181885e-01, 4.260973036289215088e-01, 2.065967535600066185e-03
2.534000158309936523e+00, -1.501562893390655518e-01, 4.257070720195770264e-01, 2.060518134385347366e-03
2.535000085830688477e+00, -1.503104418516159058e-01, 4.253180325031280518e-01, 2.055113436654210091e-03
2.536000013351440430e+00, -1.504639685153961182e-01, 4.249303638935089111e-01, 2.048611873760819435e-03
2.537000179290771484e+00, -1.506170034408569336e-01, 4.245439171791076660e-01, 2.042109146714210510e-03
2.538000106811523438e+00, -1.507695615291595459e-01, 4.241586923599243164e-01, 2.035619691014289856e-03
2.539000034332275391e+00, -1.509216427803039551e-01, 4.237746596336364746e-01, 2.029139548540115356e-03
2.540000200271606445e+00, -1.510732322931289673e-01, 4.233917891979217529e-01, 2.022664994001388550e-03
2.541000127792358398e+00, -1.512243449687957764e-01, 4.230100810527801514e-01, 2.016215119510889053e-03
2.542000055313110352e+00, -1.513750106096267700e-01, 4.226295650005340576e-01, 2.009803196415305138e-03
2.543000221252441406e+00, -1.515252292156219482e-01, 4.222502410411834717e-01, 2.003419678658246994e-03
2.544000148773193359e+00, -1.516750007867813110e-01, 4.218720793724060059e-01, 1.997060840949416161e-03
2.545000076293945312e+00, -1.518243104219436646e-01, 4.214950799942016602e-01, 1.990725519135594368e-03
2.546000003814697266e+00, -1.519731581211090088e-01, 4.211192727088928223e-01, 1.984410686418414116e-03
2.547000169754028320e+00, -1.521218717098236084e-01, 4.207436442375183105e-01, 1.976302359253168106e-03
2.548000097274780273e+00, -1.522697955369949341e-01, 4.203689992427825928e-01, 1.969172386452555656e-03
2.549000024795532227e+00, -1.524170339107513428e-01, 4.199964404106140137e-01, 1.964739290997385979e-03
2.550000190734863281e+00, -1.525641232728958130e-01, 4.196251928806304932e-01, 1.959358341991901398e-03
2.551000118255615234e+00, -1.527106463909149170e-01, 4.192551374435424805e-01, 1.953120343387126923e-03
2.552000045776367188e+00, -1.528567224740982056e-01, 4.188862144947052002e-01, 1.946903648786246777e-03
2.553000211715698242e+00, -1.530023664236068726e-01, 4.185184538364410400e-01, 1.940713962540030479e-03
2.554000139236450195e+00, -1.531475782394409180e-01, 4.181518554687500000e-01, 1.934548839926719666e-03
2.555000066757202148e+00, -1.532923430204391479e-01, 4.177863895893096924e-01, 1.928407233208417892e-03
2.556000232696533203e+00, -1.534366607666015625e-01, 4.174220561981201172e-01, 1.922286115586757660e-03
2.557000160217285156e+00, -1.535805314779281616e-01, 4.170588552951812744e-01, 1.916179899126291275e-03
2.558000087738037109e+00, -1.537239402532577515e-01, 4.166967570781707764e-01, 1.910085091367363930e-03
2.559000015258789062e+00, -1.538668870925903320e-01, 4.163357615470886230e-01, 1.903998432680964470e-03
2.560000181198120117e+00, -1.540093868970870972e-01, 4.159758985042572021e-01, 1.897916547022759914e-03
2.561000108718872070e+00, -1.541515886783599854e-01, 4.156168997287750244e-01, 1.892968663014471531e-03
2.562000036239624023e+00, -1.542933583259582520e-01, 4.152590036392211914e-01, 1.888073049485683441e-03
2.563000202178955078e+00, -1.544345617294311523e-01, 4.149024784564971924e-01, 1.882093260064721107e-03
2.564000129699707031e+00, -1.545750796794891357e-01, 4.145461022853851318e-01, 1.873777830041944981e-03
2.565000057220458984e+00, -1.547151505947113037e-01, 4.141908288002014160e-01, 1.865593367256224155e-03
2.566000223159790039e+00, -1.548550426959991455e-01, 4.138376116752624512e-01, 1.859765266999602318e-03
2.567000150680541992e+00, -1.549947410821914673e-01, 4.134843051433563232e-01, 1.852629589848220348e-03
2.568000078201293945e+00, -1.551340073347091675e-01, 4.131320714950561523e-01, 1.845527091063559055e-03
2.569000005722045898e+00, -1.552726030349731445e-01, 4.127821028232574463e-01, 1.839642180129885674e-03
2.570000171661376953e+00, -1.554107517004013062e-01, 4.124332368373870850e-01, 1.833747024647891521e-03
2.571000099182128906e+00, -1.555482894182205200e-01, 4.120852351188659668e-01, 1.828467589803040028e-03
2.572000026702880859e+00, -1.556854248046875000e-01, 4.117383062839508057e-01, 1.823233906179666519e-03
2.573000192642211914e+00, -1.558223366737365723e-01, 4.113926589488983154e-01, 1.817438751459121704e-03
2.574000120162963867e+00, -1.559589803218841553e-01, 4.110478460788726807e-01, 1.812786096706986427e-03
2.575000047683715820e+00, -1.560952067375183105e-01, 4.107041060924530029e-01, 1.808174769394099712e-03
2.576000213623046875e+00, -1.562308669090270996e-01, 4.103616476058959961e-01, 1.802456099539995193e-03
2.577000141143798828e+00, -1.563660949468612671e-01, 4.100202322006225586e-01, 1.796736498363316059e-03
2.578000068664550781e+00, -1.565008908510208130e-01, 4.096798896789550781e-01, 1.791029353626072407e-03
2.579000234603881836e+00, -1.566352695226669312e-01, 4.093406200408935547e-01, 1.785331638529896736e-03
2.580000162124633789e+00, -1.567692160606384277e-01, 4.090023934841156006e-01, 1.779640442691743374e-03
2.581000089645385742e+00, -1.569025516510009766e-01, 4.086650013923645020e-01, 1.774566364474594593e-03
2.582000017166137695e+00, -1.570354849100112915e-01, 4.083286523818969727e-01, 1.769533962942659855e-03
2.583000183105468750e+00, -1.571682095527648926e-01, 4.079935550689697266e-01, 1.763928798027336597e-03
2.584000110626220703e+00, -1.573005318641662598e-01, 4.076595008373260498e-01, 1.758336438797414303e-03
2.585000038146972656e+00, -1.574324518442153931e-01, 4.073264598846435547e-01, 1.752765499986708164e-03
2.586000204086303711e+00, -1.575639694929122925e-01, 4.069944620132446289e-01, 1.747210510075092316e-03
2.587000131607055664e+00, -1.576950699090957642e-01, 4.066635072231292725e-01, 1.741668209433555603e-03
2.588000059127807617e+00, -1.578259021043777466e-01, 4.063309729099273682e-01, 1.732346368953585625e-03
2.589000225067138672e+00, -1.579563170671463013e-01, 4.059994518756866455e-01, 1.723027904517948627e-03
2.590000152587890625e+00, -1.580863147974014282e-01, 4.056713581085205078e-01, 1.718639978207647800e-03
2.591000080108642578e+00, -1.582159250974655151e-01, 4.053442776203155518e-01, 1.714290468953549862e-03
2.592000007629394531e+00, -1.583450138568878174e-01, 4.050183892250061035e-01, 1.708830008283257484e-03
2.593000173568725586e+00, -1.584735214710235596e-01, 4.046932160854339600e-01, 1.704081660136580467e-03
2.594000101089477539e+00, -1.586016267538070679e-01, 4.043690562248229980e-01, 1.699371496215462685e-03
2.595000028610229492e+00, -1.587295234203338623e-01, 4.040462076663970947e-01, 1.693967264145612717e-03
2.596000194549560547e+00, -1.588570326566696167e-01, 4.037243425846099854e-01, 1.688554650172591209e-03
2.597000122070312500e+00, -1.589841544628143311e-01, 4.034034609794616699e-01, 1.683151465840637684e-03
2.598000049591064453e+00, -1.591108739376068115e-01, 4.030835926532745361e-01, 1.677759806625545025e-03
2.599000215530395508e+00, -1.592371910810470581e-01, 4.027647078037261963e-01, 1.672377111390233040e-03
2.600000143051147461e+00, -1.593631058931350708e-01, 4.024468064308166504e-01, 1.666997675783932209e-03
2.601000070571899414e+00, -1.594886332750320435e-01, 4.021298885345458984e-01, 1.661644317209720612e-03
2.602000236511230469e+00, -1.596137881278991699e-01, 4.018139541149139404e-01, 1.656330656260251999e-03
2.603000164031982422e+00, -1.597385555505752563e-01, 4.014990031719207764e-01, 1.651043654419481754e-03
2.604000091552734375e+00, -1.598629504442214966e-01, 4.011850059032440186e-01, 1.645782031118869781e-03
2.605000019073486328e+00, -1.599869728088378906e-01, 4.008719921112060547e-01, 1.640543458051979542e-03
2.606000185012817383e+00, -1.601106077432632446e-01, 4.005599617958068848e-01, 1.635323395021259785e-03
2.607000112533569336e+00, -1.602338552474975586e-01, 4.002488851547241211e-01, 1.630119164474308491e-03
2.608000040054321289e+00, -1.603566706180572510e-01, 3.999376595020294189e-01, 1.627481426112353802e-03
2.609000205993652344e+00, -1.604790985584259033e-01, 3.996273875236511230e-01, 1.624885946512222290e-03
2.610000133514404297e+00, -1.606011688709259033e-01, 3.993191719055175781e-01, 1.619745860807597637e-03
2.611000061035156250e+00, -1.607228517532348633e-01, 3.990119099617004395e-01, 1.614594133570790291e-03
2.612000226974487305e+00, -1.608441770076751709e-01, 3.987056016921997070e-01, 1.609469181858003139e-03
2.613000154495239258e+00, -1.609651446342468262e-01, 3.984002470970153809e-01, 1.604366698302328587e-03
2.614000082015991211e+00, -1.610857397317886353e-01, 3.980958461761474609e-01, 1.599282375536859035e-03
2.615000009536743164e+00, -1.612059623003005981e-01, 3.977923989295959473e-01, 1.594214001670479774e-03
2.616000175476074219e+00, -1.613258272409439087e-01, 3.974898755550384521e-01, 1.589161227457225323e-03
2.617000102996826172e+00, -1.614450663328170776e-01, 3.971873223781585693e-01, 1.581856515258550644e-03
2.618000030517578125e+00, -1.615639179944992065e-01, 3.968857228755950928e-01, 1.574578112922608852e-03
2.619000196456909180e+00, -1.616826504468917847e-01, 3.965860009193420410e-01, 1.569568994455039501e-03
2.620000123977661133e+00, -1.618013232946395874e-01, 3.962861895561218262e-01, 1.562863937579095364e-03
2.621000051498413086e+00, -1.619196236133575439e-01, 3.959873020648956299e-01, 1.556191826239228249e-03
2.622000217437744141e+00, -1.620370745658874512e-01, 3.956902027130126953e-01, 1.551765832118690014e-03
2.623000144958496094e+00, -1.621541678905487061e-01, 3.953940272331237793e-01, 1.547368126921355724e-03
2.624000072479248047e+00, -1.622710973024368286e-01, 3.950988948345184326e-01, 1.542474143207073212e-03
2.625000238418579102e+00, -1.623876839876174927e-01, 3.948046565055847168e-01, 1.537599717266857624e-03
2.626000165939331055e+00, -1.625039130449295044e-01, 3.945113122463226318e-01, 1.532747410237789154e-03
2.627000093460083008e+00, -1.626197844743728638e-01, 3.942188918590545654e-01, 1.527914660982787609e-03
2.628000020980834961e+00, -1.627352833747863770e-01, 3.939273953437805176e-01, 1.523099141195416451e-03
2.629000186920166016e+00, -1.628504097461700439e-01, 3.936367928981781006e-01, 1.518298406153917313e-03
2.630000114440917969e+00, -1.629651784896850586e-01, 3.933470547199249268e-01, 1.513510127551853657e-03
2.631000041961669922e+00, -1.630795896053314209e-01, 3.930582106113433838e-01, 1.508735120296478271e-03
2.632000207901000977e+00, -1.631936579942703247e-01, 3.927702903747558594e-01, 1.503975363448262215e-03
2.633000135421752930e+00, -1.633075326681137085e-01, 3.924829661846160889e-01, 1.500368700362741947e-03
2.634000062942504883e+00, -1.634210497140884399e-01, 3.921965360641479492e-01, 1.496792421676218510e-03
2.635000228881835938e+00, -1.635340750217437744e-01, 3.919112980365753174e-01, 1.492091338150203228e-03
2.636000156402587891e+00, -1.636467576026916504e-01, 3.916269540786743164e-01, 1.487384666688740253e-03
2.637000083923339844e+00, -1.637588888406753540e-01, 3.913432955741882324e-01, 1.483306637965142727e-03
2.638000011444091797e+00, -1.638706624507904053e-01, 3.910605013370513916e-01, 1.479243277572095394e-03
2.639000177383422852e+00, -1.639822721481323242e-01, 3.907787799835205078e-01, 1.474558492191135883e-03
2.640000104904174805e+00, -1.640935242176055908e-01, 3.904979526996612549e-01, 1.469864277169108391e-03
2.641000032424926758e+00, -1.642044335603713989e-01, 3.902179896831512451e-01, 1.465187175199389458e-03
2.642000198364257812e+00, -1.643150150775909424e-01, 3.899388909339904785e-01, 1.460534869693219662e-03
2.643000125885009766e+00, -1.644252687692642212e-01, 3.896606564521789551e-01, 1.455903053283691406e-03
2.644000053405761719e+00, -1.645351797342300415e-01, 3.893832862377166748e-01, 1.451289746910333633e-03
2.645000219345092773e+00, -1.646447479724884033e-01, 3.891067802906036377e-01, 1.446691225282847881e-03
2.646000146865844727e+00, -1.647539883852005005e-01, 3.888311088085174561e-01, 1.442105392925441265e-03
2.647000074386596680e+00, -1.648626327514648438e-01, 3.885553181171417236e-01, 1.435317564755678177e-03
2.648000240325927734e+00, -1.649709343910217285e-01, 3.882803916931152344e-01, 1.428554765880107880e-03
2.649000167846679688e+00, -1.650791466236114502e-01, 3.880072832107543945e-01, 1.424010843038558960e-03
2.650000095367431641e+00, -1.651870012283325195e-01, 3.877350091934204102e-01, 1.419454696588218212e-03
2.651000022888183594e+00, -1.652943342924118042e-01, 3.874633014202117920e-01, 1.415556180290877819e-03
2.652000188827514648e+00, -1.654016971588134766e-01, 3.871914744377136230e-01, 1.409575343132019043e-03
2.653000116348266602e+00, -1.655089110136032104e-01, 3.869207799434661865e-01, 1.402912777848541737e-03
2.654000043869018555e+00, -1.656155884265899658e-01, 3.866516053676605225e-01, 1.399402273818850517e-03
2.655000209808349609e+00, -1.657219529151916504e-01, 3.863832354545593262e-01, 1.395987463183701038e-03
2.656000137329101562e+00, -1.658278554677963257e-01, 3.861159682273864746e-01, 1.391563913784921169e-03
2.657000064849853516e+00, -1.659334301948547363e-01, 3.858495354652404785e-01, 1.387137454003095627e-03
2.658000230789184570e+00, -1.660386770963668823e-01, 3.855839371681213379e-01, 1.382721820846199989e-03
2.659000158309936523e+00, -1.661435961723327637e-01, 3.853191733360290527e-01, 1.378315035253763199e-03
2.660000085830688477e+00, -1.662481725215911865e-01, 3.850552439689636230e-01, 1.373915118165314198e-03
2.661000013351440430e+00, -1.663524210453033447e-01, 3.847921192646026611e-01, 1.369532314129173756e-03
2.662000179290771484e+00, -1.664563566446304321e-01, 3.845297992229461670e-01, 1.365173491649329662e-03
2.663000106811523438e+00, -1.665599793195724487e-01, 3.842683136463165283e-01, 1.360835041850805283e-03
2.664000034332275391e+00, -1.666632890701293945e-01, 3.840076327323913574e-01, 1.356515218503773212e-03
2.665000200271606445e+00, -1.667662858963012695e-01, 3.837477564811706543e-01, 1.352210296317934990e-03
2.666000127792358398e+00, -1.668689697980880737e-01, 3.834886848926544189e-01, 1.347918412648141384e-03
2.667000055313110352e+00, -1.669713258743286133e-01, 3.832304179668426514e-01, 1.343637821264564991e-03
2.668000221252441406e+00, -1.670733541250228882e-01, 3.829729557037353516e-01, 1.339366543106734753e-03
2.669000148773193359e+00, -1.671748757362365723e-01, 3.827160894870758057e-01, 1.335741719231009483e-03
2.670000076293945312e+00, -1.672760695219039917e-01, 3.824600279331207275e-01, 1.332132495008409023e-03
2.671000242233276367e+00, -1.673771291971206665e-01, 3.822049498558044434e-01, 1.327899517491459846e-03
2.672000169754028320e+00, -1.674778908491134644e-01, 3.819506466388702393e-01, 1.323680044151842594e-03
2.673000097274780273e+00, -1.675785034894943237e-01, 3.816967904567718506e-01, 1.320625073276460171e-03
2.674000024795532227e+00, -1.676788181066513062e-01, 3.814437091350555420e-01, 1.317600370384752750e-03
2.675000190734863281e+00, -1.677786856889724731e-01, 3.811917603015899658e-01, 1.313443994149565697e-03
2.676000118255615234e+00, -1.678782403469085693e-01, 3.809406161308288574e-01, 1.309285289607942104e-03
